feedback_id,true_theme,true_polarity
LZ-01829,map_search,negative
LZ-01830,praise,positive
LZ-01831,praise,positive
LZ-01832,praise,positive
LZ-01833,praise,positive
LZ-01834,qr_payment,negative
LZ-01835,qr_payment,negative
LZ-01836,qr_payment,negative
LZ-01837,qr_payment,negative
LZ-01838,balance_loading,negative
LZ-01839,login,negative
LZ-01840,app_performance,negative
LZ-01841,map_search,negative
LZ-01842,map_search,negative
LZ-01843,wallet,neutral
LZ-01844,balance_expiry,negative
LZ-01845,balance_expiry,negative
LZ-01846,balance_expiry,negative
LZ-01847,praise,positive
LZ-01848,praise,positive
LZ-01849,praise,positive
LZ-01850,praise,positive
LZ-01851,qr_payment,negative
LZ-01852,qr_payment,negative
LZ-01853,restaurant_network,neutral
LZ-01854,app_performance,negative
LZ-01855,app_performance,negative
LZ-01856,map_search,negative
LZ-01857,dark_mode,neutral
LZ-01858,wallet,neutral
LZ-01859,balance_expiry,negative
LZ-01860,balance_expiry,negative
LZ-01861,customer_support,negative
LZ-01862,refund,negative
LZ-01863,praise,positive
LZ-01864,praise,positive
LZ-01865,praise,positive
LZ-01866,qr_payment,negative
LZ-01867,qr_payment,negative
LZ-01868,qr_payment,negative
LZ-01869,nfc_payment,negative
LZ-01870,nfc_payment,negative
LZ-01871,nfc_payment,negative
LZ-01872,balance_loading,negative
LZ-01873,balance_loading,negative
LZ-01874,map_search,negative
LZ-01875,dark_mode,neutral
LZ-01876,wallet,neutral
LZ-01877,balance_expiry,negative
LZ-01878,balance_expiry,negative
LZ-01879,praise,positive
LZ-01880,praise,positive
LZ-01881,praise,positive
LZ-01882,praise,positive
LZ-01883,qr_payment,negative
LZ-01884,restaurant_network,neutral
LZ-01885,map_search,negative
LZ-01886,map_search,negative
LZ-01887,dark_mode,neutral
LZ-01888,dark_mode,neutral
LZ-01889,customer_support,negative
LZ-01890,customer_support,negative
LZ-01891,customer_support,negative
LZ-01892,refund,negative
LZ-01893,praise,positive
LZ-01894,praise,positive
LZ-01895,praise,positive
LZ-01896,praise,positive
LZ-01897,qr_payment,negative
LZ-01898,qr_payment,negative
LZ-01899,qr_payment,negative
LZ-01900,balance_loading,negative
LZ-01901,balance_loading,negative
LZ-01902,balance_loading,negative
LZ-01903,restaurant_network,neutral
LZ-01904,restaurant_network,neutral
LZ-01905,restaurant_network,neutral
LZ-01906,restaurant_network,neutral
LZ-01907,login,negative
LZ-01908,app_performance,negative
LZ-01909,app_performance,negative
LZ-01910,map_search,negative
LZ-01911,map_search,negative
LZ-01912,dark_mode,neutral
LZ-01913,praise,positive
LZ-01914,qr_payment,negative
LZ-01915,nfc_payment,negative
LZ-01916,wallet,neutral
LZ-01917,balance_expiry,negative
LZ-01918,praise,positive
LZ-01919,qr_payment,negative
LZ-01920,balance_loading,negative
LZ-01921,balance_loading,negative
LZ-01922,restaurant_network,neutral
LZ-01923,restaurant_network,neutral
LZ-01924,restaurant_network,neutral
LZ-01925,app_performance,negative
LZ-01926,app_performance,negative
LZ-01927,app_performance,negative
LZ-01928,app_performance,negative
LZ-01929,app_performance,negative
LZ-01930,dark_mode,neutral
LZ-01931,dark_mode,neutral
LZ-01932,balance_expiry,negative
LZ-01933,praise,positive
LZ-01934,qr_payment,negative
LZ-01935,qr_payment,negative
LZ-01936,nfc_payment,negative
LZ-01937,nfc_payment,negative
LZ-01938,restaurant_network,neutral
LZ-01939,app_performance,negative
LZ-01940,app_performance,negative
LZ-01941,app_performance,negative
LZ-01942,dark_mode,neutral
LZ-01943,dark_mode,neutral
LZ-01944,wallet,neutral
LZ-01945,balance_expiry,negative
LZ-01946,customer_support,negative
LZ-01947,customer_support,negative
LZ-01948,refund,negative
LZ-01949,refund,negative
LZ-01950,qr_payment,negative
LZ-01951,qr_payment,negative
LZ-01952,qr_payment,negative
LZ-01953,balance_loading,negative
LZ-01954,balance_loading,negative
LZ-01955,restaurant_network,neutral
LZ-01956,app_performance,negative
LZ-01957,map_search,negative
LZ-01958,map_search,negative
LZ-01959,map_search,negative
LZ-01960,dark_mode,neutral
LZ-01961,wallet,neutral
LZ-01962,wallet,neutral
LZ-01963,wallet,neutral
LZ-01964,praise,positive
LZ-01965,praise,positive
LZ-01966,qr_payment,negative
LZ-01967,balance_loading,negative
LZ-01968,balance_loading,negative
LZ-01969,restaurant_network,neutral
LZ-01970,restaurant_network,neutral
LZ-01971,map_search,negative
LZ-01972,map_search,negative
LZ-01973,map_search,negative
LZ-01974,dark_mode,neutral
LZ-01975,wallet,neutral
LZ-01976,wallet,neutral
LZ-01977,wallet,neutral
LZ-01978,wallet,neutral
LZ-01979,praise,positive
LZ-01980,praise,positive
LZ-01981,qr_payment,negative
LZ-01982,qr_payment,negative
LZ-01983,nfc_payment,negative
LZ-01984,nfc_payment,negative
LZ-01985,balance_loading,negative
LZ-01986,balance_loading,negative
LZ-01987,restaurant_network,neutral
LZ-01988,restaurant_network,neutral
LZ-01989,login,negative
LZ-01990,app_performance,negative
LZ-01991,map_search,negative
LZ-01992,dark_mode,neutral
LZ-01993,dark_mode,neutral
LZ-01994,wallet,neutral
LZ-01995,wallet,neutral
LZ-01996,balance_expiry,negative
LZ-01997,customer_support,negative
LZ-01998,customer_support,negative
LZ-01999,refund,negative
LZ-02000,praise,positive
LZ-02001,balance_loading,negative
LZ-02002,balance_loading,negative
LZ-02003,balance_loading,negative
LZ-02004,restaurant_network,neutral
LZ-02005,login,negative
LZ-02006,app_performance,negative
LZ-02007,map_search,negative
LZ-02008,wallet,neutral
LZ-02009,wallet,neutral
LZ-02010,wallet,neutral
LZ-02011,customer_support,negative
LZ-02012,refund,negative
LZ-02013,restaurant_network,neutral
LZ-02014,login,negative
LZ-02015,app_performance,negative
LZ-02016,app_performance,negative
LZ-02017,map_search,negative
LZ-02018,dark_mode,neutral
LZ-02019,wallet,neutral
LZ-02020,balance_expiry,negative
LZ-02021,praise,positive
LZ-02022,praise,positive
LZ-02023,praise,positive
LZ-02024,qr_payment,negative
LZ-02025,qr_payment,negative
LZ-02026,balance_loading,negative
LZ-02027,balance_loading,negative
LZ-02028,balance_loading,negative
LZ-02029,balance_loading,negative
LZ-02030,restaurant_network,neutral
LZ-02031,app_performance,negative
LZ-02032,map_search,negative
LZ-02033,map_search,negative
LZ-02034,dark_mode,neutral
LZ-02035,balance_expiry,negative
LZ-02036,refund,negative
LZ-02037,refund,negative
LZ-02038,praise,positive
LZ-02039,praise,positive
LZ-02040,praise,positive
LZ-02041,qr_payment,negative
LZ-02042,qr_payment,negative
LZ-02043,nfc_payment,negative
LZ-02044,restaurant_network,neutral
LZ-02045,restaurant_network,neutral
LZ-02046,app_performance,negative
LZ-02047,app_performance,negative
LZ-02048,wallet,neutral
LZ-02049,balance_expiry,negative
LZ-02050,customer_support,negative
LZ-02051,customer_support,negative
LZ-02052,praise,positive
LZ-02053,praise,positive
LZ-02054,qr_payment,negative
LZ-02055,qr_payment,negative
LZ-02056,nfc_payment,negative
LZ-02057,balance_loading,negative
LZ-02058,balance_loading,negative
LZ-02059,restaurant_network,neutral
LZ-02060,restaurant_network,neutral
LZ-02061,restaurant_network,neutral
LZ-02062,restaurant_network,neutral
LZ-02063,restaurant_network,neutral
LZ-02064,app_performance,negative
LZ-02065,app_performance,negative
LZ-02066,app_performance,negative
LZ-02067,app_performance,negative
LZ-02068,dark_mode,neutral
LZ-02069,dark_mode,neutral
LZ-02070,dark_mode,neutral
LZ-02071,wallet,neutral
LZ-02072,wallet,neutral
LZ-02073,customer_support,negative
LZ-02074,customer_support,negative
LZ-02075,praise,positive
LZ-02076,praise,positive
LZ-02077,praise,positive
LZ-02078,praise,positive
LZ-02079,praise,positive
LZ-02080,restaurant_network,neutral
LZ-02081,app_performance,negative
LZ-02082,app_performance,negative
LZ-02083,app_performance,negative
LZ-02084,map_search,negative
LZ-02085,balance_expiry,negative
LZ-02086,refund,negative
LZ-02087,praise,positive
LZ-02088,qr_payment,negative
LZ-02089,qr_payment,negative
LZ-02090,qr_payment,negative
LZ-02091,qr_payment,negative
LZ-02092,restaurant_network,neutral
LZ-02093,restaurant_network,neutral
LZ-02094,app_performance,negative
LZ-02095,dark_mode,neutral
LZ-02096,balance_expiry,negative
LZ-02097,balance_expiry,negative
LZ-02098,praise,positive
LZ-02099,qr_payment,negative
LZ-02100,qr_payment,negative
LZ-02101,nfc_payment,negative
LZ-02102,nfc_payment,negative
LZ-02103,balance_loading,negative
LZ-02104,restaurant_network,neutral
LZ-02105,app_performance,negative
LZ-02106,app_performance,negative
LZ-02107,wallet,neutral
LZ-02108,praise,positive
LZ-02109,praise,positive
LZ-02110,praise,positive
LZ-02111,praise,positive
LZ-02112,nfc_payment,negative
LZ-02113,balance_loading,negative
LZ-02114,restaurant_network,neutral
LZ-02115,app_performance,negative
LZ-02116,wallet,neutral
LZ-02117,balance_expiry,negative
LZ-02118,refund,negative
LZ-02119,praise,positive
LZ-02120,praise,positive
LZ-02121,qr_payment,negative
LZ-02122,qr_payment,negative
LZ-02123,qr_payment,negative
LZ-02124,nfc_payment,negative
LZ-02125,balance_loading,negative
LZ-02126,balance_loading,negative
LZ-02127,balance_loading,negative
LZ-02128,restaurant_network,neutral
LZ-02129,restaurant_network,neutral
LZ-02130,app_performance,negative
LZ-02131,app_performance,negative
LZ-02132,app_performance,negative
LZ-02133,app_performance,negative
LZ-02134,map_search,negative
LZ-02135,dark_mode,neutral
LZ-02136,wallet,neutral
LZ-02137,balance_expiry,negative
LZ-02138,customer_support,negative
LZ-02139,refund,negative
LZ-02140,praise,positive
LZ-02141,qr_payment,negative
LZ-02142,balance_loading,negative
LZ-02143,balance_loading,negative
LZ-02144,balance_loading,negative
LZ-02145,restaurant_network,neutral
LZ-02146,restaurant_network,neutral
LZ-02147,login,negative
LZ-02148,app_performance,negative
LZ-02149,app_performance,negative
LZ-02150,balance_expiry,negative
LZ-02151,balance_expiry,negative
LZ-02152,refund,negative
LZ-02153,refund,negative
LZ-02154,praise,positive
LZ-02155,praise,positive
LZ-02156,qr_payment,negative
LZ-02157,qr_payment,negative
LZ-02158,qr_payment,negative
LZ-02159,balance_loading,negative
LZ-02160,balance_loading,negative
LZ-02161,restaurant_network,neutral
LZ-02162,restaurant_network,neutral
LZ-02163,login,negative
LZ-02164,app_performance,negative
LZ-02165,app_performance,negative
LZ-02166,map_search,negative
LZ-02167,dark_mode,neutral
LZ-02168,wallet,neutral
LZ-02169,balance_expiry,negative
LZ-02170,balance_expiry,negative
LZ-02171,balance_expiry,negative
LZ-02172,customer_support,negative
LZ-02173,customer_support,negative
LZ-02174,refund,negative
LZ-02175,refund,negative
LZ-02176,praise,positive
LZ-02177,app_performance,negative
LZ-02178,app_performance,negative
LZ-02179,app_performance,negative
LZ-02180,map_search,negative
LZ-02181,dark_mode,neutral
LZ-02182,dark_mode,neutral
LZ-02183,customer_support,negative
LZ-02184,praise,positive
LZ-02185,qr_payment,negative
LZ-02186,qr_payment,negative
LZ-02187,nfc_payment,negative
LZ-02188,balance_loading,negative
LZ-02189,balance_loading,negative
LZ-02190,restaurant_network,neutral
LZ-02191,restaurant_network,neutral
LZ-02192,restaurant_network,neutral
LZ-02193,app_performance,negative
LZ-02194,app_performance,negative
LZ-02195,map_search,negative
LZ-02196,map_search,negative
LZ-02197,map_search,negative
LZ-02198,dark_mode,neutral
LZ-02199,balance_expiry,negative
LZ-02200,refund,negative
LZ-02201,praise,positive
LZ-02202,praise,positive
LZ-02203,praise,positive
LZ-02204,qr_payment,negative
LZ-02205,qr_payment,negative
LZ-02206,balance_loading,negative
LZ-02207,login,negative
LZ-02208,login,negative
LZ-02209,app_performance,negative
LZ-02210,app_performance,negative
LZ-02211,map_search,negative
LZ-02212,map_search,negative
LZ-02213,wallet,neutral
LZ-02214,wallet,neutral
LZ-02215,customer_support,negative
LZ-02216,customer_support,negative
LZ-02217,qr_payment,negative
LZ-02218,login,negative
LZ-02219,app_performance,negative
LZ-02220,app_performance,negative
LZ-02221,map_search,negative
LZ-02222,map_search,negative
LZ-02223,wallet,neutral
LZ-02224,balance_expiry,negative
LZ-02225,customer_support,negative
LZ-02226,refund,negative
LZ-02227,refund,negative
LZ-02228,praise,positive
LZ-02229,praise,positive
LZ-02230,praise,positive
LZ-02231,qr_payment,negative
LZ-02232,balance_loading,negative
LZ-02233,restaurant_network,neutral
LZ-02234,map_search,negative
LZ-02235,wallet,neutral
LZ-02236,balance_expiry,negative
LZ-02237,praise,positive
LZ-02238,praise,positive
LZ-02239,qr_payment,negative
LZ-02240,nfc_payment,negative
LZ-02241,nfc_payment,negative
LZ-02242,restaurant_network,neutral
LZ-02243,login,negative
LZ-02244,login,negative
LZ-02245,app_performance,negative
LZ-02246,app_performance,negative
LZ-02247,app_performance,negative
LZ-02248,app_performance,negative
LZ-02249,map_search,negative
LZ-02250,dark_mode,neutral
LZ-02251,dark_mode,neutral
LZ-02252,qr_payment,negative
LZ-02253,nfc_payment,negative
LZ-02254,nfc_payment,negative
LZ-02255,restaurant_network,neutral
LZ-02256,app_performance,negative
LZ-02257,map_search,negative
LZ-02258,map_search,negative
LZ-02259,dark_mode,neutral
LZ-02260,dark_mode,neutral
LZ-02261,wallet,neutral
LZ-02262,balance_expiry,negative
LZ-02263,customer_support,negative
LZ-02264,refund,negative
LZ-02265,praise,positive
LZ-02266,praise,positive
LZ-02267,praise,positive
LZ-02268,qr_payment,negative
LZ-02269,balance_loading,negative
LZ-02270,restaurant_network,neutral
LZ-02271,restaurant_network,neutral
LZ-02272,restaurant_network,neutral
LZ-02273,map_search,negative
LZ-02274,dark_mode,neutral
LZ-02275,balance_expiry,negative
LZ-02276,balance_expiry,negative
LZ-02277,customer_support,negative
LZ-02278,refund,negative
LZ-02279,refund,negative
LZ-02280,praise,positive
LZ-02281,praise,positive
LZ-02282,qr_payment,negative
LZ-02283,qr_payment,negative
LZ-02284,qr_payment,negative
LZ-02285,nfc_payment,negative
LZ-02286,nfc_payment,negative
LZ-02287,balance_loading,negative
LZ-02288,balance_loading,negative
LZ-02289,balance_loading,negative
LZ-02290,balance_loading,negative
LZ-02291,restaurant_network,neutral
LZ-02292,app_performance,negative
LZ-02293,app_performance,negative
LZ-02294,wallet,neutral
LZ-02295,balance_expiry,negative
LZ-02296,customer_support,negative
LZ-02297,refund,negative
LZ-02298,refund,negative
LZ-02299,praise,positive
LZ-02300,qr_payment,negative
LZ-02301,qr_payment,negative
LZ-02302,qr_payment,negative
LZ-02303,app_performance,negative
LZ-02304,customer_support,negative
LZ-02305,refund,negative
LZ-02306,praise,positive
LZ-02307,qr_payment,negative
LZ-02308,qr_payment,negative
LZ-02309,qr_payment,negative
LZ-02310,qr_payment,negative
LZ-02311,qr_payment,negative
LZ-02312,qr_payment,negative
LZ-02313,balance_loading,negative
LZ-02314,app_performance,negative
LZ-02315,app_performance,negative
LZ-02316,dark_mode,neutral
LZ-02317,wallet,neutral
LZ-02318,customer_support,negative
LZ-02319,refund,negative
LZ-02320,praise,positive
LZ-02321,praise,positive
LZ-02322,qr_payment,negative
LZ-02323,qr_payment,negative
LZ-02324,qr_payment,negative
LZ-02325,qr_payment,negative
LZ-02326,qr_payment,negative
LZ-02327,qr_payment,negative
LZ-02328,qr_payment,negative
LZ-02329,qr_payment,negative
LZ-02330,qr_payment,negative
LZ-02331,qr_payment,negative
LZ-02332,nfc_payment,negative
LZ-02333,balance_loading,negative
LZ-02334,balance_loading,negative
LZ-02335,login,negative
LZ-02336,app_performance,negative
LZ-02337,app_performance,negative
LZ-02338,dark_mode,neutral
LZ-02339,balance_expiry,negative
LZ-02340,praise,positive
LZ-02341,qr_payment,negative
LZ-02342,qr_payment,negative
LZ-02343,qr_payment,negative
LZ-02344,qr_payment,negative
LZ-02345,qr_payment,negative
LZ-02346,qr_payment,negative
LZ-02347,qr_payment,negative
LZ-02348,qr_payment,negative
LZ-02349,qr_payment,negative
LZ-02350,qr_payment,negative
LZ-02351,nfc_payment,negative
LZ-02352,nfc_payment,negative
LZ-02353,balance_loading,negative
LZ-02354,balance_loading,negative
LZ-02355,balance_loading,negative
LZ-02356,restaurant_network,neutral
LZ-02357,restaurant_network,neutral
LZ-02358,login,negative
LZ-02359,app_performance,negative
LZ-02360,app_performance,negative
LZ-02361,app_performance,negative
LZ-02362,app_performance,negative
LZ-02363,app_performance,negative
LZ-02364,map_search,negative
LZ-02365,map_search,negative
LZ-02366,wallet,neutral
LZ-02367,balance_expiry,negative
LZ-02368,customer_support,negative
LZ-02369,customer_support,negative
LZ-02370,praise,positive
LZ-02371,praise,positive
LZ-02372,qr_payment,negative
LZ-02373,qr_payment,negative
LZ-02374,qr_payment,negative
LZ-02375,qr_payment,negative
LZ-02376,qr_payment,negative
LZ-02377,qr_payment,negative
LZ-02378,qr_payment,negative
LZ-02379,qr_payment,negative
LZ-02380,qr_payment,negative
LZ-02381,qr_payment,negative
LZ-02382,restaurant_network,neutral
LZ-02383,restaurant_network,neutral
LZ-02384,restaurant_network,neutral
LZ-02385,login,negative
LZ-02386,app_performance,negative
LZ-02387,map_search,negative
LZ-02388,map_search,negative
LZ-02389,map_search,negative
LZ-02390,balance_expiry,negative
LZ-02391,customer_support,negative
LZ-02392,qr_payment,negative
LZ-02393,qr_payment,negative
LZ-02394,qr_payment,negative
LZ-02395,qr_payment,negative
LZ-02396,qr_payment,negative
LZ-02397,balance_loading,negative
LZ-02398,balance_loading,negative
LZ-02399,restaurant_network,neutral
LZ-02400,restaurant_network,neutral
LZ-02401,restaurant_network,neutral
LZ-02402,app_performance,negative
LZ-02403,map_search,negative
LZ-02404,dark_mode,neutral
LZ-02405,wallet,neutral
LZ-02406,wallet,neutral
LZ-02407,refund,negative
LZ-02408,qr_payment,negative
LZ-02409,qr_payment,negative
LZ-02410,qr_payment,negative
LZ-02411,qr_payment,negative
LZ-02412,qr_payment,negative
LZ-02413,qr_payment,negative
LZ-02414,qr_payment,negative
LZ-02415,nfc_payment,negative
LZ-02416,balance_loading,negative
LZ-02417,app_performance,negative
LZ-02418,app_performance,negative
LZ-02419,map_search,negative
LZ-02420,dark_mode,neutral
LZ-02421,balance_expiry,negative
LZ-02422,customer_support,negative
LZ-02423,refund,negative
LZ-02424,refund,negative
LZ-02425,praise,positive
LZ-02426,qr_payment,negative
LZ-02427,qr_payment,negative
LZ-02428,qr_payment,negative
LZ-02429,qr_payment,negative
LZ-02430,qr_payment,negative
LZ-02431,qr_payment,negative
LZ-02432,qr_payment,negative
LZ-02433,qr_payment,negative
LZ-02434,qr_payment,negative
LZ-02435,qr_payment,negative
LZ-02436,nfc_payment,negative
LZ-02437,nfc_payment,negative
LZ-02438,app_performance,negative
LZ-02439,map_search,negative
LZ-02440,map_search,negative
LZ-02441,map_search,negative
LZ-02442,wallet,neutral
LZ-02443,balance_expiry,negative
LZ-02444,customer_support,negative
LZ-02445,qr_payment,negative
LZ-02446,qr_payment,negative
LZ-02447,qr_payment,negative
LZ-02448,qr_payment,negative
LZ-02449,qr_payment,negative
LZ-02450,qr_payment,negative
LZ-02451,customer_support,negative
LZ-02452,praise,positive
LZ-02453,qr_payment,negative
LZ-02454,qr_payment,negative
LZ-02455,qr_payment,negative
LZ-02456,qr_payment,negative
LZ-02457,qr_payment,negative
LZ-02458,qr_payment,negative
LZ-02459,qr_payment,negative
LZ-02460,qr_payment,negative
LZ-02461,qr_payment,negative
LZ-02462,balance_loading,negative
LZ-02463,balance_loading,negative
LZ-02464,restaurant_network,neutral
LZ-02465,restaurant_network,neutral
LZ-02466,login,negative
LZ-02467,app_performance,negative
LZ-02468,map_search,negative
LZ-02469,wallet,neutral
LZ-02470,wallet,neutral
LZ-02471,customer_support,negative
LZ-02472,customer_support,negative
LZ-02473,refund,negative
LZ-02474,refund,negative
LZ-02475,refund,negative
LZ-02476,refund,negative
LZ-02477,praise,positive
LZ-02478,qr_payment,negative
LZ-02479,qr_payment,negative
LZ-02480,qr_payment,negative
LZ-02481,qr_payment,negative
LZ-02482,qr_payment,negative
LZ-02483,qr_payment,negative
LZ-02484,qr_payment,negative
LZ-02485,qr_payment,negative
LZ-02486,qr_payment,negative
LZ-02487,qr_payment,negative
LZ-02488,qr_payment,negative
LZ-02489,nfc_payment,negative
LZ-02490,nfc_payment,negative
LZ-02491,restaurant_network,neutral
LZ-02492,login,negative
LZ-02493,login,negative
LZ-02494,app_performance,negative
LZ-02495,balance_expiry,negative
LZ-02496,refund,negative
LZ-02497,praise,positive
LZ-02498,praise,positive
LZ-02499,praise,positive
LZ-02500,qr_payment,negative
LZ-02501,qr_payment,negative
LZ-02502,qr_payment,negative
LZ-02503,qr_payment,negative
LZ-02504,qr_payment,negative
LZ-02505,qr_payment,negative
LZ-02506,qr_payment,negative
LZ-02507,qr_payment,negative
LZ-02508,qr_payment,negative
LZ-02509,qr_payment,negative
LZ-02510,qr_payment,negative
LZ-02511,qr_payment,negative
LZ-02512,qr_payment,negative
LZ-02513,qr_payment,negative
LZ-02514,balance_loading,negative
LZ-02515,balance_loading,negative
LZ-02516,app_performance,negative
LZ-02517,app_performance,negative
LZ-02518,app_performance,negative
LZ-02519,app_performance,negative
LZ-02520,dark_mode,neutral
LZ-02521,customer_support,negative
LZ-02522,praise,positive
LZ-02523,qr_payment,negative
LZ-02524,qr_payment,negative
LZ-02525,qr_payment,negative
LZ-02526,qr_payment,negative
LZ-02527,qr_payment,negative
LZ-02528,qr_payment,negative
LZ-02529,balance_loading,negative
LZ-02530,restaurant_network,neutral
LZ-02531,app_performance,negative
LZ-02532,dark_mode,neutral
LZ-02533,dark_mode,neutral
LZ-02534,wallet,neutral
LZ-02535,wallet,neutral
LZ-02536,wallet,neutral
LZ-02537,balance_expiry,negative
LZ-02538,praise,positive
LZ-02539,praise,positive
LZ-02540,qr_payment,negative
LZ-02541,qr_payment,negative
LZ-02542,qr_payment,negative
LZ-02543,qr_payment,negative
LZ-02544,qr_payment,negative
LZ-02545,qr_payment,negative
LZ-02546,nfc_payment,negative
LZ-02547,restaurant_network,neutral
LZ-02548,login,negative
LZ-02549,login,negative
LZ-02550,login,negative
LZ-02551,login,negative
LZ-02552,app_performance,negative
LZ-02553,app_performance,negative
LZ-02554,app_performance,negative
LZ-02555,customer_support,negative
LZ-02556,customer_support,negative
LZ-02557,refund,negative
LZ-02558,praise,positive
LZ-02559,qr_payment,negative
LZ-02560,qr_payment,negative
LZ-02561,qr_payment,negative
LZ-02562,qr_payment,negative
LZ-02563,qr_payment,negative
LZ-02564,nfc_payment,negative
LZ-02565,login,negative
LZ-02566,map_search,negative
LZ-02567,wallet,neutral
LZ-02568,qr_payment,negative
LZ-02569,qr_payment,negative
LZ-02570,qr_payment,negative
LZ-02571,nfc_payment,negative
LZ-02572,balance_loading,negative
LZ-02573,restaurant_network,neutral
LZ-02574,app_performance,negative
LZ-02575,map_search,negative
LZ-02576,map_search,negative
LZ-02577,balance_expiry,negative
LZ-02578,customer_support,negative
LZ-02579,customer_support,negative
LZ-02580,refund,negative
LZ-02581,praise,positive
LZ-02582,praise,positive
LZ-02583,qr_payment,negative
LZ-02584,qr_payment,negative
LZ-02585,qr_payment,negative
LZ-02586,qr_payment,negative
LZ-02587,qr_payment,negative
LZ-02588,qr_payment,negative
LZ-02589,qr_payment,negative
LZ-02590,qr_payment,negative
LZ-02591,qr_payment,negative
LZ-02592,qr_payment,negative
LZ-02593,nfc_payment,negative
LZ-02594,app_performance,negative
LZ-02595,app_performance,negative
LZ-02596,app_performance,negative
LZ-02597,app_performance,negative
LZ-02598,dark_mode,neutral
LZ-02599,wallet,neutral
LZ-02600,wallet,neutral
LZ-02601,wallet,neutral
LZ-02602,customer_support,negative
LZ-02603,praise,positive
LZ-02604,praise,positive
LZ-02605,praise,positive
LZ-02606,praise,positive
LZ-02607,qr_payment,negative
LZ-02608,qr_payment,negative
LZ-02609,qr_payment,negative
LZ-02610,qr_payment,negative
LZ-02611,qr_payment,negative
LZ-02612,qr_payment,negative
LZ-02613,qr_payment,negative
LZ-02614,qr_payment,negative
LZ-02615,qr_payment,negative
LZ-02616,balance_loading,negative
LZ-02617,balance_loading,negative
LZ-02618,restaurant_network,neutral
LZ-02619,restaurant_network,neutral
LZ-02620,login,negative
LZ-02621,login,negative
LZ-02622,login,negative
LZ-02623,app_performance,negative
LZ-02624,wallet,neutral
LZ-02625,wallet,neutral
LZ-02626,customer_support,negative
LZ-02627,customer_support,negative
LZ-02628,qr_payment,negative
LZ-02629,qr_payment,negative
LZ-02630,qr_payment,negative
LZ-02631,qr_payment,negative
LZ-02632,qr_payment,negative
LZ-02633,qr_payment,negative
LZ-02634,balance_loading,negative
LZ-02635,balance_loading,negative
LZ-02636,balance_loading,negative
LZ-02637,balance_loading,negative
LZ-02638,balance_loading,negative
LZ-02639,balance_loading,negative
LZ-02640,restaurant_network,neutral
LZ-02641,login,negative
LZ-02642,login,negative
LZ-02643,app_performance,negative
LZ-02644,app_performance,negative
LZ-02645,app_performance,negative
LZ-02646,map_search,negative
LZ-02647,balance_expiry,negative
LZ-02648,customer_support,negative
LZ-02649,praise,positive
LZ-02650,qr_payment,negative
LZ-02651,qr_payment,negative
LZ-02652,qr_payment,negative
LZ-02653,qr_payment,negative
LZ-02654,qr_payment,negative
LZ-02655,qr_payment,negative
LZ-02656,qr_payment,negative
LZ-02657,qr_payment,negative
LZ-02658,qr_payment,negative
LZ-02659,qr_payment,negative
LZ-02660,qr_payment,negative
LZ-02661,qr_payment,negative
LZ-02662,nfc_payment,negative
LZ-02663,balance_loading,negative
LZ-02664,balance_loading,negative
LZ-02665,balance_loading,negative
LZ-02666,balance_loading,negative
LZ-02667,restaurant_network,neutral
LZ-02668,restaurant_network,neutral
LZ-02669,dark_mode,neutral
LZ-02670,wallet,neutral
LZ-02671,balance_expiry,negative
LZ-02672,balance_expiry,negative
LZ-02673,customer_support,negative
LZ-02674,refund,negative
LZ-02675,praise,positive
LZ-02676,qr_payment,negative
LZ-02677,qr_payment,negative
LZ-02678,qr_payment,negative
LZ-02679,qr_payment,negative
LZ-02680,qr_payment,negative
LZ-02681,qr_payment,negative
LZ-02682,qr_payment,negative
LZ-02683,qr_payment,negative
LZ-02684,qr_payment,negative
LZ-02685,nfc_payment,negative
LZ-02686,nfc_payment,negative
LZ-02687,nfc_payment,negative
LZ-02688,balance_loading,negative
LZ-02689,balance_loading,negative
LZ-02690,balance_loading,negative
LZ-02691,balance_loading,negative
LZ-02692,balance_loading,negative
LZ-02693,restaurant_network,neutral
LZ-02694,login,negative
LZ-02695,app_performance,negative
LZ-02696,app_performance,negative
LZ-02697,app_performance,negative
LZ-02698,map_search,negative
LZ-02699,dark_mode,neutral
LZ-02700,dark_mode,neutral
LZ-02701,dark_mode,neutral
LZ-02702,customer_support,negative
LZ-02703,praise,positive
LZ-02704,qr_payment,negative
LZ-02705,qr_payment,negative
LZ-02706,qr_payment,negative
LZ-02707,qr_payment,negative
LZ-02708,qr_payment,negative
LZ-02709,qr_payment,negative
LZ-02710,qr_payment,negative
LZ-02711,nfc_payment,negative
LZ-02712,balance_loading,negative
LZ-02713,restaurant_network,neutral
LZ-02714,restaurant_network,neutral
LZ-02715,restaurant_network,neutral
LZ-02716,login,negative
LZ-02717,app_performance,negative
LZ-02718,dark_mode,neutral
LZ-02719,dark_mode,neutral
LZ-02720,balance_expiry,negative
LZ-02721,praise,positive
LZ-02722,praise,positive
LZ-02723,qr_payment,negative
LZ-02724,qr_payment,negative
LZ-02725,qr_payment,negative
LZ-02726,qr_payment,negative
LZ-02727,qr_payment,negative
LZ-02728,qr_payment,negative
LZ-02729,qr_payment,negative
LZ-02730,qr_payment,negative
LZ-02731,qr_payment,negative
LZ-02732,restaurant_network,neutral
LZ-02733,restaurant_network,neutral
LZ-02734,restaurant_network,neutral
LZ-02735,restaurant_network,neutral
