feedback_id,created_at,channel,account_id,rating,text
LZ-01144,2026-03-23 12:16:16,app_store,U-01748,1.0,"Müşteri hizmetlerine ulaşmak imkansız, çağrı merkezi yarım saat bekletiyor."
LZ-01136,2026-03-23 12:59:47,support_ticket,U-00496,,"Selam, E-posta adresim mehmet.y@example.com. Yeni giriş ekranından sonra hesabıma erişemiyorum. Dönüşünüzü bekliyorum. Saygılarımla, Elif"
LZ-01143,2026-03-23 13:53:08,app_store,U-01981,4.0,lezzo kartı telefonun cüzdan uygulamasına eklemek istiyorum. yol haritanızda var mı?
LZ-01133,2026-03-23 13:59:03,app_store,U-01800,2.0,NFC ödemesi sürekli zaman aşımına uğruyor. Çok sinir bozucu.
LZ-01148,2026-03-23 14:58:57,survey,U-00761,6.0,Restoran ödmeeyi iptal etti ama para geri gelmedi.
LZ-01137,2026-03-23 16:21:54,app_store,U-01698,2.0,her açılışta tekrar tekrar sms kodu istiyor. dönüşünüzü bekliyorum.
LZ-01139,2026-03-23 17:11:03,app_store,U-00141,1.0,"uygulama sürekli donuyor, kapatıp açmam gerekiyor."
LZ-01146,2026-03-23 17:40:12,support_ticket,U-01962,,"Merhaba, Şirketimiz geçen ay bu karta geçti. İptal edilen siparişin iadesi hala bakiyeme yansımadı."
LZ-01138,2026-03-23 20:13:15,app_store,U-00765,1.0,her açılışta tekrar tekrar sms kodu istiyor.
LZ-01134,2026-03-23 21:25:54,survey,U-00660,5.0,"Temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum."
LZ-01163,2026-03-24 10:57:21,support_ticket,U-02446,,"Merhabalar, Her gün öğle yemeğinde kullanıyorum. Karanlık mod eklenirse çok iyi olur. Teşekkürler. Saygılarımla, Burak"
LZ-01159,2026-03-24 12:51:15,survey,U-01178,6.0,Uygulama çok fazla pil tüketioyr.
LZ-01153,2026-03-24 12:55:32,support_ticket,U-02157,,"Merhaba, Şirketimiz geçen ay bu karta geçti. Giriş yaparken sürekli oturum süreniz doldu hatası alıyorum. Çok sinir bozucu."
LZ-01162,2026-03-24 12:56:42,app_store,U-00892,2.0,lezzo haritada restoranlar yanlış konumda gösteriliyor. ayrıca bakiye ekranı açılana kadar kasadaki herkes bekliyor. dönüşünüzü bekliyorum.
LZ-01164,2026-03-24 13:19:06,app_store,U-00167,3.0,Karti telefonun cuzdan uygulmaasina eklemek istiyorum. Tesekkurler.
LZ-01165,2026-03-24 14:30:19,app_store,U-00989,1.0,kalan bakiyemi bir iş arkadaşıma transfer edemiyorum. rezalet.
LZ-01161,2026-03-24 15:13:06,app_store,U-00580,2.0,ana sayfanın yüklenemsi yarım dakika sürüyor. lütfen acilen çözün.
LZ-01160,2026-03-24 15:19:33,app_store,U-01951,1.0,Lezzo bakiye ekranı açılana kadar kasadaki herkes bekliyor. Rezalet.
LZ-01167,2026-03-24 15:27:49,survey,U-00735,2.0,"Müşteri hizmetlerine ulaşmak imkansız, çağrı merkezi yarım saat bekletiyor."
LZ-01149,2026-03-24 16:03:28,app_store,U-00310,1.0,"Kamera QR kodu okumuyor, sürekli odakalnmaya çalışıyor."
LZ-01152,2026-03-24 16:40:04,support_ticket,U-00960,,"İyi günler, Şirketimiz geçen ay bu karta geçti. Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Lütfen acilen çözün. - Burak"
LZ-01154,2026-03-24 18:05:57,support_ticket,U-00502,,"Merhaba, Yaklaşık 3 aydır kullanıcınızım. SMS doğrulama kodu gelmiyor, uygulamaya giremiyorum. Mağdur durumdayım. Saygılarımla, Elif"
LZ-01155,2026-03-24 18:28:54,app_store,U-00794,2.0,"Şifremi doğru gimreme rağmen giriş yapamıyorum. Ayrıca temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum."
LZ-01158,2026-03-24 18:35:18,app_store,U-02267,3.0,Lezzo her acilista tekrar tekrar SMS kodu istiyor. Cok sinir bozucu.
LZ-01166,2026-03-24 18:37:16,survey,U-00414,6.0,Bakiyenin son kullanma tarihi oldugunu kimse soylemedi.
LZ-01150,2026-03-24 19:02:12,app_store,U-01101,1.0,QR kodu okutunca ödeme ekranında takılı kalıyor. Lütfen acilen çözün.
LZ-01156,2026-03-24 19:34:47,support_ticket,U-02245,,"İyi günler, Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor. Çok siinr bozucu."
LZ-01157,2026-03-24 21:28:25,support_ticket,U-01144,,"Merhabalar, Her gün öğle yemeğinde kullanıyorum. Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor. Çok sinir bozucu. - Zeynep"
LZ-01151,2026-03-24 21:30:48,support_ticket,U-00034,,"Merhaba, Temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. Teşekkürler, Emre"
LZ-01168,2026-03-24 21:34:21,survey,U-01897,8.0,Yemek kartı uygulamaları arasında en iyisi.
LZ-01169,2026-03-25 08:02:57,support_ticket,U-01838,,"Merhabalar, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. QR okuttuktan sonra uygulama beyaz ekranda kalıyor. Dönüşünüzü bekliyorum. İyi çalışmalar, Mehmet"
LZ-01182,2026-03-25 08:33:54,survey,U-02256,1.0,İptal edilen sipraişin iadesi hala bakiyeme yansımadı.
LZ-01174,2026-03-25 10:30:01,support_ticket,U-00411,,"İyi günler, Şirketimiz geçen ay bu karta geçti. Yeni giriş ekranından sonra hesabıma erişemiyorum. Çok sinir bozucu. Saygılarımla, Selin"
LZ-01178,2026-03-25 13:35:16,app_store,U-02233,3.0,"Gece kullanirken beyaz ekran goz yoruyor, karanlik tema lutfen. Degerlendirirseniz sevinirim."
LZ-01173,2026-03-25 13:39:53,app_store,U-00343,1.0,Sifremi dogru girmeme ragmen giris yapamiyorum.
LZ-01175,2026-03-25 14:26:25,support_ticket,U-01777,,"Merhaba, Yaklaşık 18 aydır kullanıcınızım. SMS doğrulama kodu gelmiyor, uygulamaya giremiyorum. Çok sinir bozucu. İyi çalışmalar, Zeynep"
LZ-01176,2026-03-25 16:55:49,support_ticket,U-00759,,"Merhaba, Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Giriş yaparken sürekli oturum süreniz doldu hatası alıyroum. Rezalet. Saygılarımla, Burak"
LZ-01181,2026-03-25 17:30:23,support_ticket,U-00084,,"Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Lütfen acilen çözün. Teşekkürler, Zeynep"
LZ-01177,2026-03-25 17:32:10,app_store,U-01906,3.0,Lezzo eski Android telefonumda açılışta çöküyor. Rezalet.
LZ-01171,2026-03-25 17:44:44,support_ticket,U-00510,,"İyi günler, Her gün öğle yemeğinde kullanıyorum. Kamera QR kodu okumuyor, sürekli odaklanmaya çalışıyor. İyi çalışmalar, Ceren"
LZ-01170,2026-03-25 21:16:44,app_store,U-00778,1.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Çok sinir bozucu.
LZ-01179,2026-03-25 21:45:35,survey,U-02120,5.0,Sistem temasına uyan bir koyu tema eklenmeli.
LZ-01180,2026-03-25 22:10:11,app_store,U-00899,4.0,Kartı telefonun cüzdan uygulamasına eklemek istiyorum. Teşekkürler.
LZ-01172,2026-03-25 22:49:29,app_store,U-01014,4.0,Lezzo evimin ve is yerimin yakininda kartin gectigi restoran yok.
LZ-01207,2026-03-26 08:10:00,support_ticket,U-02442,,"Merhabalar, Yaklaşık 18 aydır kulalnıcınızım. İade süreci çok uzun, bir haftadır bekliyorum. İyi çalışmalar, Ceren"
LZ-01184,2026-03-26 08:14:17,app_store,U-02042,1.0,"lezzo temassız ödeme bazen geçiyor baezn geçmiyor, güvenemiyorum. çok sinir bozucu."
LZ-01194,2026-03-26 08:20:49,support_ticket,U-00802,,Her gün öğle yemeğinde kullanıyorum. Her açılışta tekrar tekrar SMS kodu istiyor. - Ece
LZ-01186,2026-03-26 08:25:54,support_ticket,U-01788,,"İyi günler, Şirketimiz geçen ay bu karta geçti. Şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor."
LZ-01205,2026-03-26 09:30:20,support_ticket,U-00712,,"Selam, Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Rezalet. - Selin"
LZ-01185,2026-03-26 10:16:51,app_store,U-01576,1.0,şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor. ayrıca akıllı saatle ödeme yapabilmek harika olurdu.
LZ-01206,2026-03-26 10:51:17,app_store,U-00187,3.0,Lezzo uygulamada destek talebi oluşturma seçeneği bulamadım. Mağdur durumdayım.
LZ-01192,2026-03-26 10:55:34,support_ticket,U-01727,,"Merhaba, Şirketimiz geçen ay bu karta geçti. Şifremi doğru girmeme rağmen giriş yapamıyorum. Lütfen acilen çözün. - Deniz"
LZ-01189,2026-03-26 11:12:38,app_store,U-00641,4.0,"Lezzo anlaşmalı restoran sayısı çok az, Nilüfer tarafında neredeyse hiç yer yok. Yol haritanızda var mı?"
LZ-01204,2026-03-26 11:23:36,app_store,U-00294,2.0,Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Çok sinir bozucu.
LZ-01183,2026-03-26 12:16:03,survey,U-01014,2.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor.
LZ-01190,2026-03-26 12:26:01,app_store,U-02132,4.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok. Yol haritanızda var mı?
LZ-01197,2026-03-26 13:19:01,support_ticket,U-01985,,"İyi günler, Şifremi doğru girmeme rağmen giriş yapamıyorum. Rezalet. Teşekkürler, Mert"
LZ-01187,2026-03-26 13:19:34,support_ticket,U-02075,,"İyi günler, E-posta adresim zeynep.a@example.com. Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Dönüşünüzü bekliyorum."
LZ-01193,2026-03-26 13:51:01,support_ticket,U-01051,,"Selam, E-posta adresim zeynep.a@example.com. SMS doğrulama kodu gelmiyor, uygulamaya giremiyorum. Teşekkürler, Mehmet"
LZ-01188,2026-03-26 14:50:19,survey,U-01035,6.0,Evimin ve is yerimin yakininda kartin gectigi restoran yok.
LZ-01199,2026-03-26 15:24:16,app_store,U-00189,3.0,Uygulama çok fazla pil tüketiyor.
LZ-01201,2026-03-26 15:58:52,app_store,U-02158,1.0,"yakınımdaki restoranları listelemiyor, konumumu bulamıyor."
LZ-01200,2026-03-26 16:20:47,app_store,U-00715,2.0,"uygulama sürekli donuyor, kapatıp açmam gerekiyor. lütfen acilen çözün."
LZ-01191,2026-03-26 18:05:19,survey,U-02187,8.0,Market alisverisinde de kullanilbailse cok iyi olur.
LZ-01202,2026-03-26 18:11:11,app_store,U-02030,4.0,Akıllı saatle ödeme yapabilmek harika olurdu. Değerlendirirseniz sevinirim.
LZ-01196,2026-03-26 19:14:06,app_store,U-00449,1.0,Şifremi doğru girmeme rağmen giriş yapamıyorum.
LZ-01195,2026-03-26 19:30:32,app_store,U-00446,1.0,her açılışta tekrar tekrar sms kodu istiyor. rezalet.
LZ-01198,2026-03-26 21:25:02,app_store,U-01645,1.0,Giriş yaparken sürekli oturum süreniz doldu hatası alıyorum. Rezalet.
LZ-01203,2026-03-26 22:37:47,support_ticket,U-01435,,"Selam, Kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız. Ayrıca yakınımdaki restoranları listelemiyor, konumumu bulamıyor. Mağdur durumdayım. İyi çalışmalar, Selin"
LZ-01208,2026-03-27 09:01:58,app_store,U-00231,2.0,"Kamera QR kodu okumuyor, sürkeli odaklanmaya çalışıyor. Çok sinir bozucu."
LZ-01211,2026-03-27 09:51:21,app_store,U-02168,4.0,Lezzo kahve zincirlerinde de gecerli olsa harika olur. Yol haritanizda var mi?
LZ-01218,2026-03-27 10:08:54,support_ticket,U-00273,,"Selam, Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Mağdur durumdayım. İyi çalışmalar, Mehmet"
LZ-01215,2026-03-27 10:23:53,support_ticket,U-00890,,"Merhaba, Haritada kapanmış restoranlar hala görünüyor. Çok sinir bozucu. - Burak"
LZ-01220,2026-03-27 12:19:22,app_store,U-00859,1.0,Canli destek hic cevap vermiyor.
LZ-01214,2026-03-27 13:42:07,app_store,U-01380,2.0,"restoran ararken filtreler çalışmıyor. ayrıca gece kullanırken beyaz ekran göz yoruyor, karanlık tema lütfen. dönüşünüzü bekliyorum."
LZ-01213,2026-03-27 13:53:27,support_ticket,U-02413,,"Selam, Her gün öğle yemeğinde kullanıyorum. Haritada restoranlar yanlış konumda gösteriliyor. Mağdur durumdayım. Teşekkürler, Ece"
LZ-01219,2026-03-27 14:06:23,app_store,U-00060,3.0,"Şikayet yazdım, üç gündür dönüş yapılmadı. Ayrıca uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Çok sinir bozucu."
LZ-01217,2026-03-27 15:15:50,survey,U-00360,0.0,Bakiyenin son kullanma tarihi oldugunu kimse soylemedi.
LZ-01209,2026-03-27 15:40:22,support_ticket,U-00181,,"Merhabalar, QR okuttuktan sonra uygulama beyaz ekranda kalıyor. Teşekkürler, Selin"
LZ-01212,2026-03-27 20:51:08,app_store,U-01004,3.0,Bakiye ekranı açılana kadar kasadaki herkes bekliyor. Çok sinir bozucu.
LZ-01221,2026-03-27 21:32:39,support_ticket,U-00080,,"İyi günler, Her gün öğle yemeğinde kullanıyorum. Kullanımı çok basit ve hızlı. Emeği geçenlere teşekkürler! - Ece"
LZ-01210,2026-03-27 22:13:03,support_ticket,U-00845,,Her gün öğle yemeğinde kullanıyorum. NFC ile ödeme yapmak istiyorum ama telefonu yaklaştırınca hiçbir şey olmuyor. Rezalet. - Emre
LZ-01216,2026-03-27 22:58:40,app_store,U-00181,4.0,Apple Pay'e eklenebilse telefonu açmadan ödeme yapardım.
LZ-01226,2026-03-28 08:48:20,support_ticket,U-00040,,"Selam, Şifremi doğru girmeme rağmen giriş yapamıyorum. Lütfen acilen çözün. Teşekkürler, Mehmet"
LZ-01233,2026-03-28 10:01:24,support_ticket,U-01947,,"Selam, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. Restoran ararken filtreler çalışmıyor. Saygılarımla, Mert"
LZ-01224,2026-03-28 10:34:55,app_store,U-00841,1.0,"temassız ödeme bazen geçiyor bazen geçmioyr, güvenemiyorum. ayrıca canlı destek hiç cevap vermiyor. dönüşünüzü bekliyorum."
LZ-01230,2026-03-28 12:35:24,support_ticket,U-01803,,"Selam, Telefon numaram 0500 000 12 34, beni arayabilirsiniz. Giriş yaparken sürekli oturum süreniz doldu hatası alıyorum. Rezalet. Saygılarımla, Deniz"
LZ-01227,2026-03-28 14:49:02,support_ticket,U-00078,,"Şirketimiz geçen ay bu karta geçti. Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor. - Emre"
LZ-01236,2026-03-28 14:55:32,support_ticket,U-00091,,"Merhabalar, E-psota adresim ayse.k@example.com. Yemek kartı uygulamaları arasında en iyisi. Başarılar! Saygılarımla, Selin"
LZ-01229,2026-03-28 15:02:39,support_ticket,U-01193,,"Merhaba, Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Her açılışta tekrar tekrar SMS kodu istiyor. Ayrıca kahve zincirlerinde de geçerli olsa harika olur."
LZ-01234,2026-03-28 16:26:57,app_store,U-02416,5.0,Karanlik mod eklenirse cok iyi olur. Tesekkurler.
LZ-01222,2026-03-28 18:18:43,survey,U-00937,5.0,"QR ödemesi iki kere çekildi, bakiyemden iki kez düştü."
LZ-01223,2026-03-28 18:55:54,support_ticket,U-00466,,"İyi günler, QR kodu okutunca ödeme ekranında takılı kalıyor. Dönüşünüzü bekliyorum."
LZ-01231,2026-03-28 19:22:35,app_store,U-01045,1.0,Uygulama cok fazla pil tuketiyor.
LZ-01225,2026-03-28 20:51:12,survey,U-01269,4.0,"SMS dogrulama kodu gelmiyor, uygulamyaa giremiyorum."
LZ-01228,2026-03-28 20:58:09,app_store,U-01806,1.0,Şifremi doğru girmeme rağmen giriş yapamıyorum. Lütfen acilen çözün.
LZ-01232,2026-03-28 21:38:29,survey,U-01941,5.0,"Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum."
LZ-01235,2026-03-28 22:33:08,support_ticket,U-02412,,"Merhabalar, Her gün öğle yemeğinde kullanıyorum. Şikayet yazdım, üç gündür dönüş yapılmadı. Lütfen acilen çözün. - Deniz"
LZ-01243,2026-03-29 08:44:43,support_ticket,U-01138,,"Selam, Restoranların çalışma saatleri yanlış yazıyor. Ayrıca her açılışta tekrar tekrar SMS kodu istiyor. Saygılarımla, Mehmet"
LZ-01241,2026-03-29 09:10:24,app_store,U-01509,1.0,"Lezzo uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Dönüşünüzü bekliyorum."
LZ-01238,2026-03-29 09:17:25,app_store,U-01112,1.0,"Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım."
LZ-01244,2026-03-29 13:07:07,app_store,U-02477,2.0,"kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız. dönüşünüzü bekliyorum."
LZ-01242,2026-03-29 13:31:43,app_store,U-00287,1.0,Oppo telefonumda açılışta çöküyor. Mağdur durumdayım.
LZ-01239,2026-03-29 16:19:17,app_store,U-01183,1.0,"Dogrulama kodu cok gec geliyor, geldiginde de suresi dolmus oluyor. Cok sinir bozucu."
LZ-01237,2026-03-29 19:35:26,support_ticket,U-01528,,"Merhabalar, Her gün öğle yemeğinde kullanıyorum. Kamera QR kodu okumuyor, sürekli odaklanmaya çalışıyor. Dönüşünüzü bekliyorum. Teşekkürler, Mert"
LZ-01240,2026-03-29 21:27:12,app_store,U-01618,2.0,yeni giriş erkanından sonra hesabıma erişemiyorum. mağdur durumdayım.
LZ-01251,2026-03-30 08:24:26,survey,U-01478,2.0,Giris yaparken surekli oturum sureniz doldu hatasi aliyorum.
LZ-01258,2026-03-30 08:44:49,app_store,U-00075,5.0,Yemek kartı uygulamaları arasında en iyisi. Ayrıca ödeme onaylandı diyor ama restoranın cihazına düşmüyor.
LZ-01253,2026-03-30 10:59:41,support_ticket,U-01226,,"Merhabalar, Yaklaşık 12 aydır kullanıcınızım. Eski Android telefonumda açılışta çöküyor. Dönüşünüzü bekliyorum. İyi çalışmalar, Burak"
LZ-01255,2026-03-30 11:07:38,app_store,U-02303,4.0,lezzo sistem temasına uyan bir koyu tema eklenmeli. değerlendirirseniz sevinirim.
LZ-01249,2026-03-30 11:50:36,app_store,U-00278,3.0,giriş yaparken sürekli oturum süreniz doldu htaası alıyorum. çok sinir bozucu.
LZ-01254,2026-03-30 11:59:58,app_store,U-01127,5.0,Karanlık mod seçeneği yok mu?
LZ-01257,2026-03-30 12:05:19,app_store,U-01505,1.0,Kalan bakiyemi bir is arkadasima transfer edemiyorum. Rezalet.
LZ-01256,2026-03-30 12:11:20,support_ticket,U-00278,,"İyi günler, Bakiyenin son kullanma tarhii olduğunu kimse söylemedi. Lütfen acilen çözün. Teşekkürler, Selin"
LZ-01247,2026-03-30 13:43:04,support_ticket,U-02149,,"İyi günler, Her gün öğle yemeğinde kullanıyorum. QR ile ödeme yeni güncellemeden beri çalışmıyor, kasada rezil oldum. Rezalet."
LZ-01245,2026-03-30 13:46:46,app_store,U-00112,1.0,"QR ile odeme sabahtan beri calismiyor, kasada rezil oldum."
LZ-01246,2026-03-30 15:40:57,support_ticket,U-00371,,"Merhaba, E-posta adresim mehmet.y@example.com. Ödeme onaylandı diyor ama restoranın cihazına düşmüyor. Saygılarımla, Deniz"
LZ-01252,2026-03-30 16:08:49,app_store,U-00963,2.0,Yeni giriş ekranından sorna hesabıma erişemiyorum.
LZ-01248,2026-03-30 18:31:15,app_store,U-02032,1.0,"Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor."
LZ-01250,2026-03-30 22:10:10,app_store,U-01057,2.0,Şifremi doğru girmeme rağmen giriş yapamıyorum. Mağdur durumdayım.
LZ-01261,2026-03-31 08:09:06,support_ticket,U-00833,,"İyi günler, QR ödemsei iki kere çekildi, bakiyemden iki kez düştü. Çok sinir bozucu. - Ayşe"
LZ-01267,2026-03-31 08:34:49,app_store,U-01288,5.0,lezzo restoran agi genislerse karti cok daha fazla kullanirim. tesekkurler.
LZ-01275,2026-03-31 09:04:59,survey,U-01597,3.0,"Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum."
LZ-01265,2026-03-31 09:22:36,survey,U-00641,7.0,Restoran ağı genişlerse kartı çok daha fazla kullanırım.
LZ-01278,2026-03-31 09:57:31,app_store,U-00802,4.0,Karti telefonun cuzdan uygulamasina eklemek istiyorum. Tesekkurler.
LZ-01286,2026-03-31 10:11:44,support_ticket,U-00132,,"Selam, Yaklaşık 12 aydır kullanıcınızım. Arayüz sade ve anlaşılır. Başarılar! İyi çalışmlaar, Deniz"
LZ-01270,2026-03-31 10:55:05,survey,U-00187,3.0,"Doğrulama kodu çok geç geliyor, geldiğinde de süresi dlomuş oluyor."
LZ-01272,2026-03-31 11:11:30,app_store,U-01906,1.0,"SMS dogrulama kodu gelmiyor, uygulamaya giremiyorum."
LZ-01273,2026-03-31 11:37:37,app_store,U-00216,3.0,Yeni giriş ekranından sonra hesabıma erişemiyorum.
LZ-01283,2026-03-31 12:09:44,support_ticket,U-01148,,"Yaklaşık 12 aydır kullanıcınızım. Canlı destek hiç cevap vermiyor. Teşekkürler, Zeynep"
LZ-01281,2026-03-31 12:18:36,app_store,U-01768,3.0,Kalan bakiyemi bir iş arkadaşıma transfer edemiyorum.
LZ-01268,2026-03-31 12:49:18,app_store,U-00955,2.0,Giriş yaparken sürekli oturum süreniz doldu hatası alıyorum. Çok sinir bozucu.
LZ-01285,2026-03-31 12:58:42,app_store,U-02205,5.0,lezzo kullanımı çok basit ve hızlı. ayrıca yemek siparişi uygulamalarında da kullanılabilse harika olur.
LZ-01266,2026-03-31 13:47:56,survey,U-02297,7.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok.
LZ-01276,2026-03-31 14:28:21,survey,U-00437,3.0,Ana sayfanın yüklenmesi yarım dakika sürüyor.
LZ-01280,2026-03-31 14:39:00,support_ticket,U-01401,,"Selam, Şirketimiz geçen ay bu karta geçti. Akıllı saatle ödeme yapabilmek harika olurdu. Değerlendirirseniz sevinirim. İyi çalışmalar, Zeynep"
LZ-01269,2026-03-31 14:54:27,support_ticket,U-01745,,"Yaklaşık 18 aydır kullanıcınızım. SMS doğrulama kodu gelmiyor, uygulamaya giremiyorum. İyi çalışmalar, Ece"
LZ-01259,2026-03-31 15:31:34,app_store,U-01543,1.0,Ödeme onaylandı diyor ama restoranın cihazına düşmüyor. Ayrıca bakiye ekranı açılana kadar kasadaki herkes bekliyor. Dönüşünüzü bekliyorum.
LZ-01262,2026-03-31 15:45:43,support_ticket,U-00904,,"Şirketimiz geçen ay bu karta geçti. NFC ödemesi sürekli zaman aşımına uğruyor. Lütfen acilen çözün. Teşekkürler, Mehmet"
LZ-01271,2026-03-31 16:45:55,support_ticket,U-01564,,"Her gün öğle yemeğinde kullanıyorum. Yeni giriş ekranından sonra hesabıma erişemiyorum. Ayrıca kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Teşekkürler, Mert"
LZ-01279,2026-03-31 16:46:54,support_ticket,U-02010,,"İyi günler, Apple Pay'e eklenebilse telefonu açmadan ödeme yapardım. Teşekkürler. Saygılarımla, Zeynep"
LZ-01282,2026-03-31 17:15:37,app_store,U-00952,3.0,Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Rezalet.
LZ-01260,2026-03-31 17:27:31,app_store,U-01317,3.0,"qr ile odeme iki gundur calismiyor, kasada rezil oldum. donusunuzu bekliyorum."
LZ-01277,2026-03-31 18:05:56,app_store,U-00261,1.0,Haritada kapanmış restoranlar hala görünüyor.
LZ-01263,2026-03-31 18:47:58,support_ticket,U-00167,,"Merhaba, Şirketimiz geçen ay bu karta geçti. Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Ayrıca kahve zincirlerinde de geçerli olsa harika olur. Dönüşünüzü bekliyorum. İyi çalışmalar, Mehmet"
LZ-01284,2026-03-31 21:04:24,app_store,U-00189,3.0,"İade süreci çok uzun, bir haftadır bekliyorum. Mağdur durumdayım."
LZ-01274,2026-03-31 21:13:37,app_store,U-02076,1.0,"Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor. Dönüşünüzü bekliyorum."
LZ-01287,2026-03-31 22:07:40,survey,U-01505,9.0,Kullanımı çok basit ve hızlı.
LZ-01264,2026-03-31 22:38:50,app_store,U-02327,3.0,"Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Lütfen acilen çözün."
LZ-01298,2026-04-01 08:02:21,app_store,U-00678,2.0,Her açılışta tekrar tekrar SMS kodu istiyor. Dönüşünüzü bkeliyorum.
LZ-01302,2026-04-01 08:51:13,app_store,U-01162,2.0,uygulama çok fazla pil tüketiyor. mağdur durumdayım.
LZ-01303,2026-04-01 09:53:06,support_ticket,U-01720,,"Merhabalar, Şirketimiz geçen ay bu karta geçti. Gece kullanırken beyaz ekran göz yoruyor, karanlık tema lütfen. Değerlendirirseniz seivnirim."
LZ-01304,2026-04-01 10:13:47,app_store,U-00263,3.0,"Lezzo karanlık mod eklenirse çok iyi olur. Ayrıca QR ödemesi iki kere çekildi, bakiyemden iki kez düştü. Yol haritanızda var mı?"
LZ-01299,2026-04-01 10:18:42,support_ticket,U-01368,,"Merhabalar, Yaklaşık 8 aydır kullanıcınızım. Doğrulama kodu çok geç geliyor, geldiğinde de süresi dolmuş oluyor. Çok sinir bozucu. Teşekkürler, Elif"
LZ-01288,2026-04-01 10:21:47,survey,U-02192,2.0,"QR ödemesi iki kere çekildi, bakiyemden iki kez düştü."
LZ-01293,2026-04-01 10:43:28,support_ticket,U-00784,,"Şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor. Rezalet. İyi çalışmalar, Emre"
LZ-01290,2026-04-01 11:34:11,app_store,U-02250,1.0,"qr ile odeme bu hafta calismiyor, kasada rezil odlum. lutfen acilen cozun."
LZ-01306,2026-04-01 12:17:24,app_store,U-02267,4.0,kartı telefonun cüzdan uygulamasına eklemek istiyorum.
LZ-01305,2026-04-01 13:24:09,app_store,U-01643,4.0,Karanlık mod seçeneği yok mu? Teşekkürler.
LZ-01307,2026-04-01 16:06:30,app_store,U-02286,4.0,kartı telefonun cüzdan uygulamasına eklemek istiyorum. teşekkürler.
LZ-01310,2026-04-01 16:13:46,support_ticket,U-02446,,"İyi günler, E-posta adresim zeynep.a@example.com. Şikayet yazdım, üç gündür dönüş yapılmadı. Saygılarımla, Elif"
LZ-01311,2026-04-01 17:33:03,survey,U-00545,6.0,"İade süreci çok uzun, bir haftadır bekliyorum."
LZ-01309,2026-04-01 17:41:15,support_ticket,U-00133,,"Selam, Yaklaşık 8 aydır kullanıcınızım. Kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız. Çok sinir bozucu."
LZ-01300,2026-04-01 19:09:41,app_store,U-01903,1.0,"uygulama surekli donuyor, kapatip acmam gerekiyor."
LZ-01296,2026-04-01 19:27:02,survey,U-00259,0.0,Şifremi doğru girmeme rağmen giriş yapamıyorum. Ayrıca market alışverişinde de kullanılabilse çok iyi olur.
LZ-01301,2026-04-01 19:32:37,survey,U-00432,5.0,"Uygulama sürekli donuyor, kapatıp açmam gerekiyor."
LZ-01289,2026-04-01 20:07:53,app_store,U-00818,2.0,QR kodu okutunca ödeme ekranında takılı kalıyor.
LZ-01295,2026-04-01 20:18:10,support_ticket,U-00537,,"Yaklaşık 3 aydır kullanıcınızım. Sevdiğim kafeler anlaşmalı değil, lütfen daha fazla restoran ekleyin. Teşekkürler, Zeynep"
