feedback_id,true_theme,true_polarity
FB-01893,recurring_events,negative
FB-01894,praise,positive
FB-01895,praise,positive
FB-01896,praise,positive
FB-01897,praise,positive
FB-01898,praise,positive
FB-01899,praise,positive
FB-01900,calendar_sync,negative
FB-01901,dark_mode,neutral
FB-01902,dark_mode,neutral
FB-01903,dark_mode,neutral
FB-01904,dark_mode,neutral
FB-01905,sso_saml,neutral
FB-01906,sso_saml,neutral
FB-01907,pricing,negative
FB-01908,pricing,negative
FB-01909,timezone,negative
FB-01910,timezone,negative
FB-01911,slack_integration,neutral
FB-01912,notifications,negative
FB-01913,praise,positive
FB-01914,mobile_performance,negative
FB-01915,dark_mode,neutral
FB-01916,timezone,negative
FB-01917,timezone,negative
FB-01918,notifications,negative
FB-01919,export_reporting,neutral
FB-01920,onboarding,negative
FB-01921,praise,positive
FB-01922,praise,positive
FB-01923,mobile_performance,negative
FB-01924,dark_mode,neutral
FB-01925,dark_mode,neutral
FB-01926,dark_mode,neutral
FB-01927,dark_mode,neutral
FB-01928,sso_saml,neutral
FB-01929,pricing,negative
FB-01930,pricing,negative
FB-01931,timezone,negative
FB-01932,timezone,negative
FB-01933,slack_integration,neutral
FB-01934,slack_integration,neutral
FB-01935,slack_integration,neutral
FB-01936,notifications,negative
FB-01937,notifications,negative
FB-01938,export_reporting,neutral
FB-01939,onboarding,negative
FB-01940,recurring_events,negative
FB-01941,praise,positive
FB-01942,praise,positive
FB-01943,praise,positive
FB-01944,praise,positive
FB-01945,mobile_performance,negative
FB-01946,mobile_performance,negative
FB-01947,mobile_performance,negative
FB-01948,dark_mode,neutral
FB-01949,dark_mode,neutral
FB-01950,dark_mode,neutral
FB-01951,dark_mode,neutral
FB-01952,dark_mode,neutral
FB-01953,pricing,negative
FB-01954,pricing,negative
FB-01955,pricing,negative
FB-01956,pricing,negative
FB-01957,timezone,negative
FB-01958,timezone,negative
FB-01959,slack_integration,neutral
FB-01960,slack_integration,neutral
FB-01961,slack_integration,neutral
FB-01962,slack_integration,neutral
FB-01963,export_reporting,neutral
FB-01964,export_reporting,neutral
FB-01965,praise,positive
FB-01966,praise,positive
FB-01967,praise,positive
FB-01968,praise,positive
FB-01969,praise,positive
FB-01970,calendar_sync,negative
FB-01971,mobile_performance,negative
FB-01972,mobile_performance,negative
FB-01973,mobile_performance,negative
FB-01974,mobile_performance,negative
FB-01975,mobile_performance,negative
FB-01976,dark_mode,neutral
FB-01977,pricing,negative
FB-01978,pricing,negative
FB-01979,slack_integration,neutral
FB-01980,slack_integration,neutral
FB-01981,slack_integration,neutral
FB-01982,slack_integration,neutral
FB-01983,slack_integration,neutral
FB-01984,praise,positive
FB-01985,calendar_sync,negative
FB-01986,calendar_sync,negative
FB-01987,calendar_sync,negative
FB-01988,mobile_performance,negative
FB-01989,dark_mode,neutral
FB-01990,dark_mode,neutral
FB-01991,dark_mode,neutral
FB-01992,dark_mode,neutral
FB-01993,sso_saml,neutral
FB-01994,timezone,negative
FB-01995,slack_integration,neutral
FB-01996,notifications,negative
FB-01997,notifications,negative
FB-01998,export_reporting,neutral
FB-01999,onboarding,negative
FB-02000,praise,positive
FB-02001,mobile_performance,negative
FB-02002,dark_mode,neutral
FB-02003,dark_mode,neutral
FB-02004,dark_mode,neutral
FB-02005,sso_saml,neutral
FB-02006,pricing,negative
FB-02007,pricing,negative
FB-02008,pricing,negative
FB-02009,timezone,negative
FB-02010,timezone,negative
FB-02011,slack_integration,neutral
FB-02012,slack_integration,neutral
FB-02013,slack_integration,neutral
FB-02014,notifications,negative
FB-02015,export_reporting,neutral
FB-02016,onboarding,negative
FB-02017,praise,positive
FB-02018,praise,positive
FB-02019,calendar_sync,negative
FB-02020,mobile_performance,negative
FB-02021,pricing,negative
FB-02022,timezone,negative
FB-02023,notifications,negative
FB-02024,export_reporting,neutral
FB-02025,praise,positive
FB-02026,praise,positive
FB-02027,praise,positive
FB-02028,calendar_sync,negative
FB-02029,pricing,negative
FB-02030,pricing,negative
FB-02031,timezone,negative
FB-02032,notifications,negative
FB-02033,notifications,negative
FB-02034,notifications,negative
FB-02035,praise,positive
FB-02036,mobile_performance,negative
FB-02037,mobile_performance,negative
FB-02038,dark_mode,neutral
FB-02039,dark_mode,neutral
FB-02040,dark_mode,neutral
FB-02041,dark_mode,neutral
FB-02042,pricing,negative
FB-02043,pricing,negative
FB-02044,pricing,negative
FB-02045,slack_integration,neutral
FB-02046,slack_integration,neutral
FB-02047,slack_integration,neutral
FB-02048,notifications,negative
FB-02049,onboarding,negative
FB-02050,onboarding,negative
FB-02051,praise,positive
FB-02052,praise,positive
FB-02053,praise,positive
FB-02054,calendar_sync,negative
FB-02055,mobile_performance,negative
FB-02056,mobile_performance,negative
FB-02057,dark_mode,neutral
FB-02058,dark_mode,neutral
FB-02059,dark_mode,neutral
FB-02060,sso_saml,neutral
FB-02061,pricing,negative
FB-02062,pricing,negative
FB-02063,pricing,negative
FB-02064,timezone,negative
FB-02065,timezone,negative
FB-02066,timezone,negative
FB-02067,timezone,negative
FB-02068,timezone,negative
FB-02069,slack_integration,neutral
FB-02070,notifications,negative
FB-02071,notifications,negative
FB-02072,notifications,negative
FB-02073,notifications,negative
FB-02074,notifications,negative
FB-02075,export_reporting,neutral
FB-02076,export_reporting,neutral
FB-02077,praise,positive
FB-02078,praise,positive
FB-02079,praise,positive
FB-02080,calendar_sync,negative
FB-02081,mobile_performance,negative
FB-02082,mobile_performance,negative
FB-02083,mobile_performance,negative
FB-02084,mobile_performance,negative
FB-02085,mobile_performance,negative
FB-02086,dark_mode,neutral
FB-02087,dark_mode,neutral
FB-02088,dark_mode,neutral
FB-02089,dark_mode,neutral
FB-02090,sso_saml,neutral
FB-02091,pricing,negative
FB-02092,pricing,negative
FB-02093,pricing,negative
FB-02094,pricing,negative
FB-02095,pricing,negative
FB-02096,pricing,negative
FB-02097,timezone,negative
FB-02098,timezone,negative
FB-02099,timezone,negative
FB-02100,slack_integration,neutral
FB-02101,slack_integration,neutral
FB-02102,slack_integration,neutral
FB-02103,notifications,negative
FB-02104,notifications,negative
FB-02105,export_reporting,neutral
FB-02106,export_reporting,neutral
FB-02107,onboarding,negative
FB-02108,praise,positive
FB-02109,praise,positive
FB-02110,praise,positive
FB-02111,calendar_sync,negative
FB-02112,mobile_performance,negative
FB-02113,mobile_performance,negative
FB-02114,dark_mode,neutral
FB-02115,dark_mode,neutral
FB-02116,dark_mode,neutral
FB-02117,pricing,negative
FB-02118,pricing,negative
FB-02119,pricing,negative
FB-02120,slack_integration,neutral
FB-02121,slack_integration,neutral
FB-02122,notifications,negative
FB-02123,notifications,negative
FB-02124,notifications,negative
FB-02125,onboarding,negative
FB-02126,recurring_events,negative
FB-02127,praise,positive
FB-02128,praise,positive
FB-02129,calendar_sync,negative
FB-02130,mobile_performance,negative
FB-02131,mobile_performance,negative
FB-02132,mobile_performance,negative
FB-02133,dark_mode,neutral
FB-02134,dark_mode,neutral
FB-02135,sso_saml,neutral
FB-02136,sso_saml,neutral
FB-02137,sso_saml,neutral
FB-02138,pricing,negative
FB-02139,slack_integration,neutral
FB-02140,slack_integration,neutral
FB-02141,slack_integration,neutral
FB-02142,notifications,negative
FB-02143,export_reporting,neutral
FB-02144,export_reporting,neutral
FB-02145,export_reporting,neutral
FB-02146,export_reporting,neutral
FB-02147,praise,positive
FB-02148,mobile_performance,negative
FB-02149,mobile_performance,negative
FB-02150,dark_mode,neutral
FB-02151,dark_mode,neutral
FB-02152,dark_mode,neutral
FB-02153,pricing,negative
FB-02154,timezone,negative
FB-02155,slack_integration,neutral
FB-02156,slack_integration,neutral
FB-02157,notifications,negative
FB-02158,notifications,negative
FB-02159,mobile_performance,negative
FB-02160,mobile_performance,negative
FB-02161,mobile_performance,negative
FB-02162,mobile_performance,negative
FB-02163,mobile_performance,negative
FB-02164,timezone,negative
FB-02165,slack_integration,neutral
FB-02166,slack_integration,neutral
FB-02167,notifications,negative
FB-02168,notifications,negative
FB-02169,praise,positive
FB-02170,praise,positive
FB-02171,praise,positive
FB-02172,calendar_sync,negative
FB-02173,mobile_performance,negative
FB-02174,dark_mode,neutral
FB-02175,dark_mode,neutral
FB-02176,dark_mode,neutral
FB-02177,dark_mode,neutral
FB-02178,dark_mode,neutral
FB-02179,dark_mode,neutral
FB-02180,sso_saml,neutral
FB-02181,sso_saml,neutral
FB-02182,pricing,negative
FB-02183,pricing,negative
FB-02184,pricing,negative
FB-02185,timezone,negative
FB-02186,timezone,negative
FB-02187,timezone,negative
FB-02188,slack_integration,neutral
FB-02189,slack_integration,neutral
FB-02190,slack_integration,neutral
FB-02191,notifications,negative
FB-02192,notifications,negative
FB-02193,notifications,negative
FB-02194,export_reporting,neutral
FB-02195,export_reporting,neutral
FB-02196,export_reporting,neutral
FB-02197,export_reporting,neutral
FB-02198,praise,positive
FB-02199,calendar_sync,negative
FB-02200,calendar_sync,negative
FB-02201,calendar_sync,negative
FB-02202,calendar_sync,negative
FB-02203,mobile_performance,negative
FB-02204,mobile_performance,negative
FB-02205,mobile_performance,negative
FB-02206,mobile_performance,negative
FB-02207,mobile_performance,negative
FB-02208,dark_mode,neutral
FB-02209,dark_mode,neutral
FB-02210,dark_mode,neutral
FB-02211,dark_mode,neutral
FB-02212,dark_mode,neutral
FB-02213,sso_saml,neutral
FB-02214,sso_saml,neutral
FB-02215,pricing,negative
FB-02216,pricing,negative
FB-02217,timezone,negative
FB-02218,timezone,negative
FB-02219,timezone,negative
FB-02220,slack_integration,neutral
FB-02221,notifications,negative
FB-02222,notifications,negative
FB-02223,export_reporting,neutral
FB-02224,praise,positive
FB-02225,praise,positive
FB-02226,praise,positive
FB-02227,calendar_sync,negative
FB-02228,mobile_performance,negative
FB-02229,mobile_performance,negative
FB-02230,mobile_performance,negative
FB-02231,mobile_performance,negative
FB-02232,mobile_performance,negative
FB-02233,mobile_performance,negative
FB-02234,mobile_performance,negative
FB-02235,dark_mode,neutral
FB-02236,dark_mode,neutral
FB-02237,dark_mode,neutral
FB-02238,dark_mode,neutral
FB-02239,sso_saml,neutral
FB-02240,pricing,negative
FB-02241,slack_integration,neutral
FB-02242,notifications,negative
FB-02243,export_reporting,neutral
FB-02244,export_reporting,neutral
FB-02245,export_reporting,neutral
FB-02246,export_reporting,neutral
FB-02247,onboarding,negative
FB-02248,onboarding,negative
FB-02249,recurring_events,negative
FB-02250,praise,positive
FB-02251,praise,positive
FB-02252,calendar_sync,negative
FB-02253,calendar_sync,negative
FB-02254,mobile_performance,negative
FB-02255,mobile_performance,negative
FB-02256,mobile_performance,negative
FB-02257,mobile_performance,negative
FB-02258,mobile_performance,negative
FB-02259,dark_mode,neutral
FB-02260,sso_saml,neutral
FB-02261,pricing,negative
FB-02262,pricing,negative
FB-02263,timezone,negative
FB-02264,timezone,negative
FB-02265,timezone,negative
FB-02266,timezone,negative
FB-02267,slack_integration,neutral
FB-02268,slack_integration,neutral
FB-02269,slack_integration,neutral
FB-02270,onboarding,negative
FB-02271,praise,positive
FB-02272,calendar_sync,negative
FB-02273,mobile_performance,negative
FB-02274,mobile_performance,negative
FB-02275,mobile_performance,negative
FB-02276,mobile_performance,negative
FB-02277,mobile_performance,negative
FB-02278,dark_mode,neutral
FB-02279,dark_mode,neutral
FB-02280,dark_mode,neutral
FB-02281,dark_mode,neutral
FB-02282,dark_mode,neutral
FB-02283,dark_mode,neutral
FB-02284,dark_mode,neutral
FB-02285,dark_mode,neutral
FB-02286,pricing,negative
FB-02287,timezone,negative
FB-02288,slack_integration,neutral
FB-02289,slack_integration,neutral
FB-02290,notifications,negative
FB-02291,notifications,negative
FB-02292,export_reporting,neutral
FB-02293,export_reporting,neutral
FB-02294,export_reporting,neutral
FB-02295,praise,positive
FB-02296,dark_mode,neutral
FB-02297,dark_mode,neutral
FB-02298,dark_mode,neutral
FB-02299,pricing,negative
FB-02300,pricing,negative
FB-02301,slack_integration,neutral
FB-02302,slack_integration,neutral
FB-02303,export_reporting,neutral
FB-02304,onboarding,negative
FB-02305,praise,positive
FB-02306,praise,positive
FB-02307,mobile_performance,negative
FB-02308,dark_mode,neutral
FB-02309,dark_mode,neutral
FB-02310,pricing,negative
FB-02311,slack_integration,neutral
FB-02312,slack_integration,neutral
FB-02313,notifications,negative
FB-02314,praise,positive
FB-02315,mobile_performance,negative
FB-02316,mobile_performance,negative
FB-02317,mobile_performance,negative
FB-02318,mobile_performance,negative
FB-02319,mobile_performance,negative
FB-02320,mobile_performance,negative
FB-02321,mobile_performance,negative
FB-02322,mobile_performance,negative
FB-02323,mobile_performance,negative
FB-02324,dark_mode,neutral
FB-02325,dark_mode,neutral
FB-02326,dark_mode,neutral
FB-02327,dark_mode,neutral
FB-02328,pricing,negative
FB-02329,pricing,negative
FB-02330,timezone,negative
FB-02331,timezone,negative
FB-02332,timezone,negative
FB-02333,slack_integration,neutral
FB-02334,slack_integration,neutral
FB-02335,slack_integration,neutral
FB-02336,notifications,negative
FB-02337,export_reporting,neutral
FB-02338,onboarding,negative
FB-02339,praise,positive
FB-02340,praise,positive
FB-02341,praise,positive
FB-02342,praise,positive
FB-02343,calendar_sync,negative
FB-02344,mobile_performance,negative
FB-02345,dark_mode,neutral
FB-02346,dark_mode,neutral
FB-02347,dark_mode,neutral
FB-02348,pricing,negative
FB-02349,timezone,negative
FB-02350,slack_integration,neutral
FB-02351,notifications,negative
FB-02352,export_reporting,neutral
FB-02353,export_reporting,neutral
FB-02354,onboarding,negative
FB-02355,praise,positive
FB-02356,calendar_sync,negative
FB-02357,calendar_sync,negative
FB-02358,mobile_performance,negative
FB-02359,mobile_performance,negative
FB-02360,mobile_performance,negative
FB-02361,mobile_performance,negative
FB-02362,mobile_performance,negative
FB-02363,mobile_performance,negative
FB-02364,sso_saml,neutral
FB-02365,sso_saml,neutral
FB-02366,pricing,negative
FB-02367,pricing,negative
FB-02368,timezone,negative
FB-02369,slack_integration,neutral
FB-02370,export_reporting,neutral
FB-02371,praise,positive
FB-02372,praise,positive
FB-02373,calendar_sync,negative
FB-02374,mobile_performance,negative
FB-02375,mobile_performance,negative
FB-02376,mobile_performance,negative
FB-02377,mobile_performance,negative
FB-02378,dark_mode,neutral
FB-02379,sso_saml,neutral
FB-02380,sso_saml,neutral
FB-02381,pricing,negative
FB-02382,timezone,negative
FB-02383,notifications,negative
FB-02384,notifications,negative
FB-02385,notifications,negative
FB-02386,notifications,negative
FB-02387,export_reporting,neutral
FB-02388,export_reporting,neutral
FB-02389,praise,positive
FB-02390,mobile_performance,negative
FB-02391,mobile_performance,negative
FB-02392,mobile_performance,negative
FB-02393,mobile_performance,negative
FB-02394,dark_mode,neutral
FB-02395,dark_mode,neutral
FB-02396,dark_mode,neutral
FB-02397,dark_mode,neutral
FB-02398,pricing,negative
FB-02399,pricing,negative
FB-02400,pricing,negative
FB-02401,slack_integration,neutral
FB-02402,slack_integration,neutral
FB-02403,notifications,negative
FB-02404,notifications,negative
FB-02405,notifications,negative
FB-02406,export_reporting,neutral
FB-02407,export_reporting,neutral
FB-02408,export_reporting,neutral
FB-02409,onboarding,negative
FB-02410,onboarding,negative
FB-02411,recurring_events,negative
FB-02412,praise,positive
FB-02413,praise,positive
FB-02414,praise,positive
FB-02415,praise,positive
FB-02416,dark_mode,neutral
FB-02417,sso_saml,neutral
FB-02418,pricing,negative
FB-02419,slack_integration,neutral
FB-02420,slack_integration,neutral
FB-02421,notifications,negative
FB-02422,onboarding,negative
FB-02423,praise,positive
FB-02424,calendar_sync,negative
FB-02425,mobile_performance,negative
FB-02426,dark_mode,neutral
FB-02427,dark_mode,neutral
FB-02428,pricing,negative
FB-02429,pricing,negative
FB-02430,timezone,negative
FB-02431,timezone,negative
FB-02432,slack_integration,neutral
FB-02433,praise,positive
FB-02434,praise,positive
FB-02435,calendar_sync,negative
FB-02436,calendar_sync,negative
FB-02437,mobile_performance,negative
FB-02438,mobile_performance,negative
FB-02439,mobile_performance,negative
FB-02440,dark_mode,neutral
FB-02441,dark_mode,neutral
FB-02442,dark_mode,neutral
FB-02443,pricing,negative
FB-02444,pricing,negative
FB-02445,pricing,negative
FB-02446,pricing,negative
FB-02447,pricing,negative
FB-02448,pricing,negative
FB-02449,timezone,negative
FB-02450,slack_integration,neutral
FB-02451,notifications,negative
FB-02452,notifications,negative
FB-02453,export_reporting,neutral
FB-02454,onboarding,negative
FB-02455,recurring_events,negative
FB-02456,praise,positive
FB-02457,praise,positive
FB-02458,praise,positive
FB-02459,mobile_performance,negative
FB-02460,mobile_performance,negative
FB-02461,mobile_performance,negative
FB-02462,dark_mode,neutral
FB-02463,dark_mode,neutral
FB-02464,sso_saml,neutral
FB-02465,sso_saml,neutral
FB-02466,pricing,negative
FB-02467,pricing,negative
FB-02468,timezone,negative
FB-02469,timezone,negative
FB-02470,slack_integration,neutral
FB-02471,slack_integration,neutral
FB-02472,slack_integration,neutral
FB-02473,slack_integration,neutral
FB-02474,notifications,negative
FB-02475,recurring_events,negative
FB-02476,praise,positive
FB-02477,praise,positive
FB-02478,calendar_sync,negative
FB-02479,calendar_sync,negative
FB-02480,calendar_sync,negative
FB-02481,mobile_performance,negative
FB-02482,pricing,negative
FB-02483,pricing,negative
FB-02484,slack_integration,neutral
FB-02485,notifications,negative
FB-02486,notifications,negative
FB-02487,export_reporting,neutral
FB-02488,export_reporting,neutral
FB-02489,praise,positive
FB-02490,praise,positive
FB-02491,calendar_sync,negative
FB-02492,mobile_performance,negative
FB-02493,mobile_performance,negative
FB-02494,mobile_performance,negative
FB-02495,mobile_performance,negative
FB-02496,mobile_performance,negative
FB-02497,mobile_performance,negative
FB-02498,dark_mode,neutral
FB-02499,pricing,negative
FB-02500,pricing,negative
FB-02501,pricing,negative
FB-02502,timezone,negative
FB-02503,timezone,negative
FB-02504,slack_integration,neutral
FB-02505,slack_integration,neutral
FB-02506,notifications,negative
FB-02507,export_reporting,neutral
FB-02508,export_reporting,neutral
FB-02509,onboarding,negative
FB-02510,onboarding,negative
FB-02511,praise,positive
FB-02512,praise,positive
FB-02513,mobile_performance,negative
FB-02514,dark_mode,neutral
FB-02515,dark_mode,neutral
FB-02516,dark_mode,neutral
FB-02517,dark_mode,neutral
FB-02518,sso_saml,neutral
FB-02519,sso_saml,neutral
FB-02520,pricing,negative
FB-02521,pricing,negative
FB-02522,pricing,negative
FB-02523,timezone,negative
FB-02524,slack_integration,neutral
FB-02525,notifications,negative
FB-02526,notifications,negative
FB-02527,notifications,negative
FB-02528,export_reporting,neutral
FB-02529,onboarding,negative
FB-02530,onboarding,negative
FB-02531,onboarding,negative
FB-02532,onboarding,negative
FB-02533,recurring_events,negative
FB-02534,praise,positive
FB-02535,praise,positive
FB-02536,mobile_performance,negative
FB-02537,dark_mode,neutral
FB-02538,sso_saml,neutral
FB-02539,slack_integration,neutral
FB-02540,notifications,negative
FB-02541,recurring_events,negative
FB-02542,mobile_performance,negative
FB-02543,dark_mode,neutral
FB-02544,pricing,negative
FB-02545,timezone,negative
FB-02546,onboarding,negative
FB-02547,praise,positive
FB-02548,praise,positive
FB-02549,mobile_performance,negative
FB-02550,mobile_performance,negative
FB-02551,dark_mode,neutral
FB-02552,dark_mode,neutral
FB-02553,dark_mode,neutral
FB-02554,sso_saml,neutral
FB-02555,sso_saml,neutral
FB-02556,pricing,negative
FB-02557,slack_integration,neutral
FB-02558,slack_integration,neutral
FB-02559,slack_integration,neutral
FB-02560,notifications,negative
FB-02561,notifications,negative
FB-02562,export_reporting,neutral
FB-02563,onboarding,negative
FB-02564,onboarding,negative
FB-02565,calendar_sync,negative
FB-02566,calendar_sync,negative
FB-02567,mobile_performance,negative
FB-02568,mobile_performance,negative
FB-02569,mobile_performance,negative
FB-02570,dark_mode,neutral
FB-02571,dark_mode,neutral
FB-02572,dark_mode,neutral
FB-02573,dark_mode,neutral
FB-02574,sso_saml,neutral
FB-02575,pricing,negative
FB-02576,pricing,negative
FB-02577,pricing,negative
FB-02578,pricing,negative
FB-02579,timezone,negative
FB-02580,notifications,negative
FB-02581,notifications,negative
FB-02582,notifications,negative
FB-02583,notifications,negative
FB-02584,notifications,negative
FB-02585,notifications,negative
FB-02586,recurring_events,negative
FB-02587,praise,positive
FB-02588,praise,positive
FB-02589,mobile_performance,negative
FB-02590,dark_mode,neutral
FB-02591,dark_mode,neutral
FB-02592,sso_saml,neutral
FB-02593,sso_saml,neutral
FB-02594,pricing,negative
FB-02595,pricing,negative
FB-02596,pricing,negative
FB-02597,notifications,negative
FB-02598,notifications,negative
FB-02599,export_reporting,neutral
FB-02600,onboarding,negative
FB-02601,praise,positive
FB-02602,praise,positive
FB-02603,praise,positive
FB-02604,mobile_performance,negative
FB-02605,mobile_performance,negative
FB-02606,mobile_performance,negative
FB-02607,dark_mode,neutral
FB-02608,dark_mode,neutral
FB-02609,pricing,negative
FB-02610,timezone,negative
FB-02611,slack_integration,neutral
FB-02612,slack_integration,neutral
FB-02613,slack_integration,neutral
FB-02614,slack_integration,neutral
FB-02615,notifications,negative
FB-02616,export_reporting,neutral
FB-02617,praise,positive
FB-02618,calendar_sync,negative
FB-02619,calendar_sync,negative
FB-02620,mobile_performance,negative
FB-02621,dark_mode,neutral
FB-02622,dark_mode,neutral
FB-02623,dark_mode,neutral
FB-02624,dark_mode,neutral
FB-02625,pricing,negative
FB-02626,pricing,negative
FB-02627,timezone,negative
FB-02628,slack_integration,neutral
FB-02629,slack_integration,neutral
FB-02630,notifications,negative
FB-02631,export_reporting,neutral
FB-02632,export_reporting,neutral
FB-02633,onboarding,negative
FB-02634,praise,positive
FB-02635,praise,positive
FB-02636,praise,positive
FB-02637,mobile_performance,negative
FB-02638,dark_mode,neutral
FB-02639,dark_mode,neutral
FB-02640,dark_mode,neutral
FB-02641,timezone,negative
FB-02642,timezone,negative
FB-02643,export_reporting,neutral
FB-02644,calendar_sync,negative
FB-02645,mobile_performance,negative
FB-02646,mobile_performance,negative
FB-02647,mobile_performance,negative
FB-02648,dark_mode,neutral
FB-02649,dark_mode,neutral
FB-02650,pricing,negative
FB-02651,pricing,negative
FB-02652,notifications,negative
FB-02653,recurring_events,negative
FB-02654,praise,positive
FB-02655,praise,positive
FB-02656,praise,positive
FB-02657,praise,positive
FB-02658,calendar_sync,negative
FB-02659,calendar_sync,negative
FB-02660,calendar_sync,negative
FB-02661,calendar_sync,negative
FB-02662,mobile_performance,negative
FB-02663,mobile_performance,negative
FB-02664,mobile_performance,negative
FB-02665,mobile_performance,negative
FB-02666,mobile_performance,negative
FB-02667,dark_mode,neutral
FB-02668,dark_mode,neutral
FB-02669,dark_mode,neutral
FB-02670,dark_mode,neutral
FB-02671,dark_mode,neutral
FB-02672,dark_mode,neutral
FB-02673,sso_saml,neutral
FB-02674,sso_saml,neutral
FB-02675,pricing,negative
FB-02676,timezone,negative
FB-02677,slack_integration,neutral
FB-02678,slack_integration,neutral
FB-02679,slack_integration,neutral
FB-02680,notifications,negative
FB-02681,notifications,negative
FB-02682,export_reporting,neutral
FB-02683,export_reporting,neutral
FB-02684,onboarding,negative
FB-02685,recurring_events,negative
FB-02686,praise,positive
FB-02687,praise,positive
FB-02688,praise,positive
FB-02689,praise,positive
FB-02690,mobile_performance,negative
FB-02691,dark_mode,neutral
FB-02692,dark_mode,neutral
FB-02693,dark_mode,neutral
FB-02694,dark_mode,neutral
FB-02695,sso_saml,neutral
FB-02696,pricing,negative
FB-02697,pricing,negative
FB-02698,pricing,negative
FB-02699,timezone,negative
FB-02700,notifications,negative
FB-02701,export_reporting,neutral
FB-02702,export_reporting,neutral
FB-02703,onboarding,negative
FB-02704,recurring_events,negative
FB-02705,praise,positive
FB-02706,praise,positive
FB-02707,dark_mode,neutral
FB-02708,dark_mode,neutral
FB-02709,pricing,negative
FB-02710,pricing,negative
FB-02711,pricing,negative
FB-02712,pricing,negative
FB-02713,notifications,negative
FB-02714,export_reporting,neutral
FB-02715,export_reporting,neutral
FB-02716,export_reporting,neutral
FB-02717,praise,positive
FB-02718,praise,positive
FB-02719,praise,positive
FB-02720,praise,positive
FB-02721,praise,positive
FB-02722,calendar_sync,negative
FB-02723,mobile_performance,negative
FB-02724,mobile_performance,negative
FB-02725,mobile_performance,negative
FB-02726,dark_mode,neutral
FB-02727,dark_mode,neutral
FB-02728,dark_mode,neutral
FB-02729,pricing,negative
FB-02730,pricing,negative
FB-02731,pricing,negative
FB-02732,timezone,negative
FB-02733,slack_integration,neutral
FB-02734,slack_integration,neutral
FB-02735,slack_integration,neutral
FB-02736,slack_integration,neutral
FB-02737,export_reporting,neutral
FB-02738,praise,positive
FB-02739,calendar_sync,negative
FB-02740,mobile_performance,negative
FB-02741,mobile_performance,negative
FB-02742,mobile_performance,negative
FB-02743,sso_saml,neutral
FB-02744,pricing,negative
FB-02745,pricing,negative
FB-02746,timezone,negative
FB-02747,slack_integration,neutral
FB-02748,slack_integration,neutral
FB-02749,slack_integration,neutral
FB-02750,notifications,negative
FB-02751,notifications,negative
FB-02752,export_reporting,neutral
FB-02753,onboarding,negative
FB-02754,praise,positive
FB-02755,pricing,negative
FB-02756,pricing,negative
FB-02757,notifications,negative
FB-02758,notifications,negative
FB-02759,praise,positive
FB-02760,praise,positive
FB-02761,praise,positive
FB-02762,mobile_performance,negative
FB-02763,mobile_performance,negative
FB-02764,dark_mode,neutral
FB-02765,sso_saml,neutral
FB-02766,sso_saml,neutral
FB-02767,pricing,negative
FB-02768,pricing,negative
FB-02769,timezone,negative
FB-02770,timezone,negative
FB-02771,timezone,negative
FB-02772,notifications,negative
FB-02773,recurring_events,negative
FB-02774,praise,positive
FB-02775,praise,positive
FB-02776,praise,positive
FB-02777,calendar_sync,negative
FB-02778,mobile_performance,negative
FB-02779,mobile_performance,negative
FB-02780,mobile_performance,negative
FB-02781,dark_mode,neutral
FB-02782,dark_mode,neutral
FB-02783,pricing,negative
FB-02784,pricing,negative
FB-02785,pricing,negative
FB-02786,pricing,negative
FB-02787,timezone,negative
FB-02788,slack_integration,neutral
FB-02789,slack_integration,neutral
FB-02790,slack_integration,neutral
FB-02791,slack_integration,neutral
FB-02792,notifications,negative
FB-02793,notifications,negative
FB-02794,onboarding,negative
FB-02795,recurring_events,negative
FB-02796,recurring_events,negative
FB-02797,recurring_events,negative
FB-02798,praise,positive
FB-02799,praise,positive
FB-02800,calendar_sync,negative
FB-02801,mobile_performance,negative
FB-02802,dark_mode,neutral
FB-02803,dark_mode,neutral
FB-02804,dark_mode,neutral
FB-02805,dark_mode,neutral
FB-02806,dark_mode,neutral
FB-02807,sso_saml,neutral
FB-02808,pricing,negative
FB-02809,timezone,negative
FB-02810,timezone,negative
FB-02811,slack_integration,neutral
FB-02812,slack_integration,neutral
FB-02813,slack_integration,neutral
FB-02814,export_reporting,neutral
FB-02815,export_reporting,neutral
FB-02816,export_reporting,neutral
FB-02817,onboarding,negative
FB-02818,recurring_events,negative
FB-02819,praise,positive
FB-02820,praise,positive
FB-02821,praise,positive
FB-02822,mobile_performance,negative
FB-02823,dark_mode,neutral
FB-02824,dark_mode,neutral
FB-02825,dark_mode,neutral
FB-02826,sso_saml,neutral
FB-02827,pricing,negative
FB-02828,slack_integration,neutral
FB-02829,notifications,negative
FB-02830,notifications,negative
FB-02831,export_reporting,neutral
FB-02832,onboarding,negative
FB-02833,recurring_events,negative
FB-02834,recurring_events,negative
FB-02835,praise,positive
FB-02836,praise,positive
FB-02837,praise,positive
FB-02838,calendar_sync,negative
FB-02839,calendar_sync,negative
FB-02840,calendar_sync,negative
FB-02841,calendar_sync,negative
FB-02842,mobile_performance,negative
FB-02843,mobile_performance,negative
FB-02844,mobile_performance,negative
FB-02845,mobile_performance,negative
FB-02846,dark_mode,neutral
FB-02847,dark_mode,neutral
FB-02848,dark_mode,neutral
FB-02849,dark_mode,neutral
